Fecha;Departamento;Municipio;Día;Hora;Barrio;Zona;Clase de sitio;Arma empleada;Móvil Agresor;Móvil Victima;Edad;Sexo;Estado civil;País de nacimiento;Clase de empleado;Profesión;Escolaridad;Código DANE;Cantidad
05/01/2016;TOLIMA;IBAGUÉ (CT);Martes;14:45:00;RICAURTE PARTE ALTA;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;34;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;73001000;1
05/01/2016;TOLIMA;LÍBANO;Martes;14:30:00;SAN VICENTE;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;24;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;73411000;1
05/01/2016;TOLIMA;ROVIRA;Martes;3:00:00;VRDA. LA PRIMAVERA ALTA;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;17;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;73624000;1
05/01/2016;VALLE;CALI (CT);Martes;9:00:00;CGTO GOLONDRINAS E1;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;17;FEMENINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;PRIMARIA;76001000;1
05/01/2016;VALLE;CALI (CT);Martes;14:25:00;MANUELA BELTRAN E14;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;35;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;76001000;1
05/01/2016;VALLE;LA UNIÓN;Martes;20:57:00;LA HABANA;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;27;MASCULINO;SOLTERO;COLOMBIA;COMERCIANTE;-;PRIMARIA;76400000;1
05/01/2016;VALLE;PALMIRA;Martes;20:50:00;LA EMILIA;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;48;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;76520000;1
05/01/2016;VALLE;PALMIRA;Martes;6:58:00;CGTO BARRANCAS;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;CONDUCTOR MOTOCICLETA;41;MASCULINO;CASADO;COLOMBIA;EMPLEADO PARTICULAR;-;SUPERIOR;76520000;1
05/01/2016;VALLE;SAN PEDRO;Martes;18:30:00;VEREDA BELEN;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;31;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;76670000;1
05/01/2016;VALLE;TULUÁ;Martes;21:12:00;Los Olmos;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;18;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;76834000;1
05/01/2016;VALLE;YUMBO;Martes;13:15:00;PANORAMA E25;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;21;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;76892000;1
05/01/2016;VALLE;ZARZAL;Martes;17:50:00;BELISARIO CAICEDO;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;51;MASCULINO;CASADO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;76895000;1
06/01/2016;ANTIOQUIA;APARTADÓ;Miércoles;6:00:00;ZUNGO ARRIBA;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;45;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;05045000;1
06/01/2016;ANTIOQUIA;ARBOLETES;Miércoles;13:30:00;NARANJITAS;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;51;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;05051000;1
06/01/2016;ANTIOQUIA;EL BAGRE;Miércoles;14:35:00;PORTUGAL;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;17;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;05250000;1
06/01/2016;ANTIOQUIA;ENVIGADO;Miércoles;23:13:00;LA MINA;URBANA;FRENTE A RESIDENCIAS - VIA PUBLICA;ARMA DE FUEGO;CONDUCTOR MOTOCICLETA;PASAJERO TAXI;26;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;05266000;1
06/01/2016;ANTIOQUIA;TURBO;Miércoles;14:15:00;CGTO. EL DOS;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;17;MASCULINO;SOLTERO;COLOMBIA;ESTUDIANTE;-;SECUNDARIA;05837000;1
06/01/2016;BOLÍVAR;TIQUISIO;Miércoles;18:30:00;SECTOR RURAL;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;CONDUCTOR MOTOCICLETA;29;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;13810000;1
06/01/2016;CALDAS;VILLAMARÍA;Miércoles;20:00:00;VDA SAN JULIAN;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;33;MASCULINO;SEPARADO;COLOMBIA;AGRICULTOR;-;SECUNDARIA;17873000;1
06/01/2016;CAUCA;PUERTO TEJADA;Miércoles;19:00:00;LA ESPERANZA;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;23;MASCULINO;SOLTERO;COLOMBIA;ESTUDIANTE;-;SECUNDARIA;19573000;1
06/01/2016;CESAR;CHIRIGUANÁ;Miércoles;17:00:00;VEREDA;RURAL;CARRETERA;CONTUNDENTES;CONDUCTOR VEHICULO;CONDUCTOR VEHICULO;19;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;20178000;1
06/01/2016;CÓRDOBA;MONTERÍA (CT);Miércoles;7:00:00;URB. LOS RECUERDOS;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;23;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;23001000;1
06/01/2016;CÓRDOBA;MONTERÍA (CT);Miércoles;22:20:00;LA PRADERA;URBANA;FRENTE RESTAURANTE;ARMA DE FUEGO;A PIE;A PIE;34;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;23001000;1
06/01/2016;CÓRDOBA;PUERTO ESCONDIDO;Miércoles;20:30:00;CGTO CRISTO REY;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;38;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;23574000;1
06/01/2016;CUNDINAMARCA;BOGOTÁ D.C. (CT);Miércoles;19:36:00;PROVIDENCIA E-7;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;21;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;11001000;1
06/01/2016;CUNDINAMARCA;BOGOTÁ D.C. (CT);Miércoles;19:53:00;NUEVA GLORIA E-4;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;46;FEMENINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;11001000;1
06/01/2016;CUNDINAMARCA;BOGOTÁ D.C. (CT);Miércoles;9:51:00;LA GAITANA E-11;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;19;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;PRIMARIA;11001000;1
06/01/2016;CUNDINAMARCA;BOGOTÁ D.C. (CT);Miércoles;16:46:00;LAS HUERTAS E-19;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;22;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;11001000;1
06/01/2016;HUILA;NEIVA (CT);Miércoles;19:00:00;VEREDA SAN JORGE;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;61;MASCULINO;CASADO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;41001000;1
06/01/2016;META;VILLAVICENCIO (CT);Miércoles;0:00:00;RELIQUIA;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;16;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;50001000;1
06/01/2016;NARIÑO;RICAURTE;Miércoles;20:40:00;CENTRO;URBANA;PARQUES;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;29;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;52612000;1
06/01/2016;NARIÑO;SAN ANDRES DE TUMACO;Miércoles;20:30:00;EL JARDIN;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;19;MASCULINO;-;COLOMBIA;NO REPORTA;-;-;52835000;1
06/01/2016;NORTE DE SANTANDER;CÚCUTA (CT);Miércoles;18:40:00;BARRIO CHAPINERO;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;40;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;NO REPORTADO;54001000;1
06/01/2016;QUINDÍO;CALARCA;Miércoles;7:00:00;VDA.LAS AURAS;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;30;MASCULINO;SOLTERO;COLOMBIA;AGRICULTOR;-;SECUNDARIA;63130000;1
06/01/2016;QUINDÍO;MONTENEGRO;Miércoles;18:30:00;PABLO SEXTO;URBANA;RIOS;ARMA DE FUEGO;A PIE;A PIE;21;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;63470000;1
06/01/2016;QUINDÍO;MONTENEGRO;Miércoles;19:20:00;TURBAY AYALA;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;17;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;63470000;1
06/01/2016;RISARALDA;PEREIRA (CT);Miércoles;10:30:00;SECTOR PUENTES DE LA 9A CON 12;URBANA;HOTELES, RESIDENCIAS, Y SIMILARES.;ARMA DE FUEGO;A PIE;A PIE;27;FEMENINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;66001000;1
06/01/2016;SANTANDER;EL PLAYÓN;Miércoles;16:00:00;VRDA LA ESMERALDA;RURAL;CARRETERA;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;17;MASCULINO;SOLTERO;COLOMBIA;ESTUDIANTE;-;PRIMARIA;68255000;1
06/01/2016;SANTANDER;SOCORRO;Miércoles;12:06:00;VRDA  HOYA SAN JOSE;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;65;MASCULINO;SOLTERO;COLOMBIA;AGRICULTOR;-;PRIMARIA;68755000;1
06/01/2016;VALLE;CALI (CT);Miércoles;18:00:00;CIUDAD 2000 E16;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;CONDUCTOR VEHICULO;CONDUCTOR VEHICULO;21;MASCULINO;SOLTERO;COLOMBIA;ESTUDIANTE;-;SUPERIOR;76001000;1
06/01/2016;VALLE;CALI (CT);Miércoles;19:20:00;SAN JUAN BOSCO E3;URBANA;OFICINAS;ARMA DE FUEGO;A PIE;A PIE;24;FEMENINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76001000;1
06/01/2016;VALLE;CALI (CT);Miércoles;19:35:00;ATANASIO GIRARDOT E8;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;25;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76001000;1
06/01/2016;VALLE;CALI (CT);Miércoles;18:10:00;GRANADA E2;URBANA;SEMÁFORO;ARMA DE FUEGO;PASAJERO MOTOCICLETA;CONDUCTOR VEHICULO;43;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;76001000;1
06/01/2016;VALLE;JAMUNDÍ;Miércoles;19:35:00;TERRANOVA E24;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;23;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76364000;1
06/01/2016;VALLE;PALMIRA;Miércoles;0:20:00;CRGT GUANABANAL;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;37;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;76520000;1
06/01/2016;VALLE;YUMBO;Miércoles;9:40:00;CGTO PEDREGAL E25;RURAL;CARRETERA;ARMA DE FUEGO;A PIE;A PIE;24;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;76892000;1
07/01/2016;ANTIOQUIA;ARGELIA;Jueves;17:00:00;LA ARABIA;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;34;MASCULINO;UNION LIBRE;COLOMBIA;AGRICULTOR;-;PRIMARIA;05055000;1
07/01/2016;ANTIOQUIA;CIUDAD BOLÍVAR;Jueves;19:00:00;PIO XII;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;51;MASCULINO;CASADO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;05101000;1
07/01/2016;ANTIOQUIA;EL BAGRE;Jueves;18:00:00;PARQUE PRINCIPAL;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;18;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;05250000;1
07/01/2016;ANTIOQUIA;SANTA BÁRBARA;Jueves;15:00:00;LOS CHARCOS;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;34;MASCULINO;UNION LIBRE;COLOMBIA;AGRICULTOR;-;PRIMARIA;05679000;1
07/01/2016;ARAUCA;TAME;Jueves;18:00:00;VEREDA BAJO TAMACAY;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;16;MASCULINO;SOLTERO;COLOMBIA;ESTUDIANTE;-;SECUNDARIA;81794000;1
07/01/2016;ATLÁNTICO;BARRANQUILLA (CT);Jueves;1:20:00;EL BOSQUE;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;24;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;08001000;1
07/01/2016;BOLÍVAR;RÍO VIEJO;Jueves;9:15:00;CORREG. COBADILLO;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;37;MASCULINO;UNION LIBRE;COLOMBIA;DESEMPLEADO;-;PRIMARIA;13600000;1
07/01/2016;BOLÍVAR;RÍO VIEJO;Jueves;9:15:00;CORREG. COBADILLO;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;54;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;13600000;1
07/01/2016;BOYACÁ;DUITAMA;Jueves;1:00:00;VDA. SANTA LUCIA;RURAL;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;33;FEMENINO;SOLTERO;ALEMANIA;INDEPENDIENTE;-;SECUNDARIA;15238000;1
07/01/2016;CAQUETÁ;PUERTO RICO;Jueves;21:45:00;      BARRIO LAS DAMAS;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;23;FEMENINO;UNION LIBRE;COLOMBIA;AMA DE CASA;-;PRIMARIA;18592000;1
07/01/2016;CHOCÓ;ATRATO;Jueves;19:00:00;CARRETERA;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;CONDUCTOR MOTOCICLETA;CONDUCTOR MOTOCICLETA;28;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO EJERCITO;-;TECNICO;27050000;1
07/01/2016;CHOCÓ;QUIBDÓ (CT);Jueves;2:10:00;SAMPER;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;20;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;27001000;1
